num_points,std,avg_median_dev,width,linearity,circularity,radius,boundary_length,boundary_regularity,mean_curvature,ang_diff,iav,std_iav,distance,dist_num_points,occluded_right,occluded_left,label
3,0.0468332,0.0313485,0.0934735,0.00202327,2.88903e-10,0,0.0940454,0.0271534,1.56122,1.12076,0.973636,1.68639,5.33,1.77667,0,0,0
3,0.0511244,0.0366244,0.0981614,0.00366995,1.35818e-09,0,0.109873,0.0318006,5.4553,0.736287,1.35811,2.35231,5.57,1.85667,1,1,0
44,0.349987,0.298471,1.17571,4.92615,0.0553366,0,1.36095,0.0147233,14.6148,2.9993,3.0458,0.701031,3.04997,0.0693175,0,0,0
3,0.0713316,0.047555,0.142662,0.00507359,1.21861e-13,0,0.142665,0.0411842,0.0607101,1.05154,1.04286,1.80629,5.83,1.94333,1,1,0
9,0.174159,0.141873,0.50853,0.194563,0.00248258,0,0.513836,0.0214311,2.63526,2.41553,2.50721,1.42287,7.28,0.808889,1,1,0
16,0.208279,0.175055,0.660307,0.577129,0.00602574,0,0.717184,0.0156416,6.10679,2.71028,3.11007,1.22701,4.91495,0.307185,0,0,0
3,0.0455433,0.0320992,0.0881669,0.00254703,1.54854e-09,0,0.0962976,0.0281131,5.58546,0.770161,1.32423,2.29364,4.9,1.63333,1,0,0
78,0.154773,0.131414,0.561687,1.81431,0.0285335,0,0.80795,0.00830707,79.2047,3.06718,3.31514,0.625914,0.729613,0.00935402,1,1,0
3,0.0607529,0.0405024,0.121505,0.00367028,2.13664e-13,0,0.121507,0.0350764,0.0685264,1.05137,1.04303,1.80658,5.24,1.74667,1,0,0
41,0.355857,0.303269,1.19365,4.98352,0.0363454,0,1.32815,0.0107942,11.5361,2.98244,3.06408,0.718445,3.31,0.0807317,0,0,0
41,0.356955,0.304282,1.19747,5.01636,0.0361175,0,1.35821,0.0157738,10.9138,2.9677,3.11401,0.739573,3.33,0.0812195,0,0,0
5,0.103236,0.085018,0.231429,0.0255675,0.0016517,0,0.273775,0.0424445,6.30705,1.69268,2.30685,2.1675,5.22435,1.04487,0,1,0
9,0.17064,0.138532,0.498219,0.172501,0.0601285,0,0.501369,0.0208934,2.5525,2.46799,2.4123,1.36885,7.12,0.791111,1,1,0
7,0.0789781,0.0626981,0.218914,0.0345315,3.49068e-05,0,0.220177,0.0140298,3.07339,2.21521,2.31372,1.58128,3.71,0.53,1,1,0
8,0.120339,0.104932,0.318709,0.0951165,0.0136905,0,0.516157,0.0412458,10.3797,2.12039,2.93648,1.89263,5.15682,0.644602,0,0,0
3,0.0544477,0.0461149,0.0886172,0.00468293,2.88469e-09,0,0.140738,0.0408163,7.35393,0.452797,1.6416,2.84333,5.00495,1.66832,0,0,0
3,0.0448118,0.030351,0.088848,0.0017926,2.20086e-10,0,0.091053,0.0263729,3.20651,1.19438,0.900016,1.55887,4.97,1.65667,0,1,0
125,0.160859,0.136227,0.591903,3.40346,0.0621891,0,1.14323,0.00828792,97.0227,3.09078,3.35351,0.498787,0.442313,0.0035385,0,1,0
17,0.198331,0.166117,0.636639,0.593602,0.0060317,0,0.686656,0.0158829,6.40311,2.71419,3.10768,1.19331,4.43,0.260588,0,1,0
22,0.179977,0.15285,0.576501,78.6637,0.0471803,0,0.689689,0.011192,14.2234,2.77379,3.30204,1.11255,3.06497,0.139317,0,0,0
3,0.0381238,0.0259736,0.0753969,0.00172211,5.14908e-10,0,0.0779209,0.0224938,4.31988,0.877052,1.21734,2.1085,4.31,1.43667,0,0,0
42,0.382956,0.327529,1.28207,5.6277,0.0170143,0,1.30744,0.00538068,7.15611,3.0003,2.9785,0.678195,3.47497,0.0827373,1,0,0
98,1.09856,0.972411,3.24035,114.033,4.31553,0,4.13413,0.01247,6.94281,3.08705,2.34912,0.526767,3.77496,0.03852,0,1,0
3,0.0520381,0.038527,0.0982216,0.00318635,4.3826e-09,0,0.112884,0.0342983,5.89331,0.696626,1.39777,2.42101,5.12249,1.7075,1,1,0
13,0.175864,0.145994,0.54392,0.302271,0.00166562,0,0.557123,0.013126,5.25041,2.62041,2.78415,1.23992,5.1,0.392308,1,0,0
3,0.0481134,0.0383011,0.0898531,0.00382694,9.20175e-10,0,0.10539,0.0325075,6.71018,0.670544,1.42385,2.46618,4.60292,1.53431,1,1,0
19,0.209337,0.17543,0.678278,0.711418,0.00887324,0,0.747565,0.0167699,8.91511,2.78312,3.15159,1.12648,4.16,0.218947,0,0,0
4,0.0724525,0.0583871,0.148783,0.0104542,0.0005875,0,0.214691,0.0483746,7.53866,1.28555,2.11411,2.47292,4.12998,1.0325,1,0,0
4,0.0614265,0.0483915,0.137673,0.00860724,0.000155979,0,0.15424,0.0258041,4.58928,1.3266,1.94331,2.25226,5.22483,1.30621,1,1,0
57,0.973315,0.826073,3.2221,49.5378,0.313557,0,3.33179,0.0176107,3.75259,3.05185,2.90473,0.607722,4.85,0.0850877,1,0,0
5,0.0998716,0.0769138,0.250739,0.0253727,9.28262e-05,0,0.254946,0.0289361,1.71688,1.82985,2.02793,1.85297,6.68,1.336,1,1,0
32,0.609884,0.51985,1.96282,10.5752,0.128848,0,2.10419,0.0171266,2.30748,2.997,2.72149,0.784373,6.76494,0.211404,1,1,0
13,0.258206,0.226946,0.768352,5.61728,0.028568,0,0.919117,0.0240626,5.11964,2.64831,2.98327,1.39702,7.28747,0.560575,1,0,0
3,0.0339677,0.0228128,0.0676749,0.00103022,2.25744e-10,0,0.0684384,0.0197692,2.90268,1.1469,0.947499,1.64112,3.84,1.28,1,1,0
4,0.0422257,0.0330823,0.0962062,0.00364723,3.0873e-06,0,0.102719,0.017297,6.1904,1.35884,1.8956,2.18929,3.63997,0.909991,0,0,0
11,0.12684,0.108554,0.372136,1.13689,0.018942,0,0.545918,0.0268326,12.3425,2.5379,2.91939,1.50904,4.1649,0.378627,0,0,0
75,0.590712,0.506528,2.03509,24.9855,0.0065936,0,2.13862,0.00441684,14.2027,3.05079,3.06713,0.514856,3.0398,0.0405306,1,0,0
26,0.247777,0.210675,0.807403,2.38892,0.0168236,0,0.864989,0.00883459,10.6344,2.86727,2.97353,0.903038,3.65997,0.140768,0,1,0
4,0.0591154,0.0491518,0.111786,0.00980504,1.18034e-09,0,0.177721,0.0336231,8.88602,1.06606,2.41398,2.78743,4.23955,1.05989,0,0,0
17,0.205829,0.171984,0.670242,0.673615,0.00201482,0,0.687476,0.0143675,5.56128,2.75889,2.85947,1.08416,3.82,0.224706,0,1,0
31,0.357844,0.303884,1.18022,4.27915,0.0307995,0,1.32376,0.0178981,7.32199,2.92379,3.01251,0.827545,4.42,0.142581,0,0,0
43,0.269687,0.212743,0.802558,3.06359,0.300325,0,1.32912,0.0216759,22.9774,2.93937,4.55101,1.17739,0.901168,0.0209574,1,1,0
21,0.200103,0.167755,0.663047,0.755664,0.0111476,0,0.723367,0.0158958,9.12235,2.85149,3.0292,1.04173,3.53,0.168095,1,0,0
19,0.195617,0.164581,0.596289,0.517072,0.0155529,0,0.797876,0.0286151,8.68218,2.87154,1.98035,0.786544,3.89773,0.205144,1,1,0
80,0.573737,0.491899,1.97566,24.9565,0.00551055,0,2.05399,0.00357457,12.569,3.06216,3.02822,0.488864,2.74997,0.0343747,1,0,0
140,0.480729,0.383253,1.88282,30.4998,0.0317673,0,2.19378,0.0110021,46.2068,3.10384,3.03889,0.386053,0.856593,0.00611852,1,1,0
10,0.129347,0.106871,0.383961,0.162173,0.0012529,0,0.39125,0.0137587,5.74636,2.54325,2.42926,1.28331,4.88995,0.488995,0,1,0
5,0.172385,0.132599,0.416099,0.0879045,0.000419923,0,0.418625,0.0569902,0.886163,1.81985,1.97476,1.80663,3.25,0.65,0,1,0
11,0.120831,0.105037,0.343041,1.12636,0.0208204,0,0.449623,0.0228036,13.1878,2.41484,2.86413,1.48288,3.50819,0.318927,0,0,0
4,0.0634599,0.0492605,0.147182,0.00712091,6.40966e-06,0,0.14777,0.0246339,1.03488,1.52448,1.64,1.89418,5.56495,1.39124,1,1,0
33,0.314293,0.267525,1.02756,3.09289,0.141625,0,1.09803,0.00872977,9.64348,2.90103,3.17001,0.870165,3.13,0.0948485,0,1,0
4,0.0625256,0.0483188,0.145411,0.00577207,0.000100139,0,0.147463,0.0246338,3.08166,1.62315,1.49047,1.72523,5.43995,1.35999,1,1,0
12,0.12513,0.113969,0.350175,0.154527,0.0206911,0,0.536513,0.0322137,12.5342,2.4971,2.92823,1.47497,3.33701,0.278084,0,0,0
13,0.17643,0.146474,0.544092,0.29875,0.00117824,0,0.549584,0.0127116,3.00804,2.66584,2.62541,1.16662,5.15,0.396154,1,1,0
12,0.121924,0.104557,0.325342,0.148982,0.0159272,0,0.602963,0.0497794,10.7468,2.50272,2.82601,1.47903,3.08048,0.256707,0,0,0
29,0.319608,0.276827,1.02691,3.7694,0.0880235,0,1.30959,0.0241999,8.72846,2.89537,3.43876,1.0274,4.03151,0.139018,1,0,0
6,0.0577883,0.0448625,0.140894,0.0121223,0.000677211,0,0.192264,0.0207623,13.599,2.46012,1.30623,1.07719,2.52407,0.420678,1,1,0
11,0.217621,0.181777,0.656862,0.365922,0.048604,0,0.802062,0.0313043,5.35555,2.5238,2.53102,1.29214,6.7351,0.612282,1,0,0
3,0.0317842,0.0220172,0.0624816,0.000821951,1.65375e-09,0,0.065688,0.0189625,6.26428,1.25636,0.838039,1.45153,3.58919,1.1964,1,1,0
6,0.0461695,0.0377777,0.109605,0.00613721,0.00209919,0,0.186302,0.0217121,15.1799,2.17943,1.8689,1.64707,2.47947,0.413244,1,1,0
6,0.11883,0.0980263,0.304482,0.0465226,0.00782047,0,0.404821,0.0347224,10.1975,2.20232,1.81539,1.48018,6.99978,1.16663,1,0,0
22,0.12323,0.108135,0.372098,0.317326,0.063441,0,0.929842,0.0322266,22.1349,2.74492,3.40171,1.25998,1.96486,0.0893119,1,1,0
6,0.0618885,0.0511922,0.154883,0.0183316,0.000775523,0,0.179069,0.0150248,8.81696,1.85077,2.57815,2.03131,3.02292,0.503821,0,0,0
94,0.72405,0.614551,2.53556,174.12,0.00263766,0,2.61858,0.00830112,13.5806,3.0855,2.99775,0.452018,2.56405,0.0272771,1,1,0
93,0.963204,0.818452,3.08065,85.6804,1.06851,0,3.51359,0.0144004,8.88507,3.07344,2.92877,0.705769,3.12,0.0335484,1,1,0
4,0.0476335,0.0366738,0.0928318,0.00329455,3.75353e-05,0,0.140005,0.0310003,8.29674,2.02683,0.785573,0.912433,3.2332,0.808301,1,1,0
96,0.56965,0.486443,1.99376,29.6688,0.0647105,0,2.11557,0.0047991,17.1592,3.07211,3.07078,0.452921,2.16498,0.0225519,1,1,0
20,0.354885,0.299277,1.13742,2.0738,0.0134634,0,1.22664,0.0187911,4.30389,2.88287,2.84018,1.00637,6.7597,0.337985,0,1,0
4,0.0400084,0.0308401,0.0930682,0.00208626,0.000706216,0,0.105291,0.0181425,14.891,1.62562,1.47178,1.74041,3.21497,0.803742,1,1,0
18,0.334295,0.280938,1.06233,2.00073,0.0302278,0,1.29208,0.0199671,5.31122,2.79759,3.07567,1.14202,5.92497,0.329165,0,0,0
95,0.577147,0.492543,2.04523,30.9859,0.167872,0,2.19898,0.00652792,19.6855,3.06633,3.11934,0.46884,2.22117,0.0233808,0,0,0
5,0.0440207,0.0378692,0.0945978,0.00664193,0.000246929,0,0.144557,0.0164783,9.56659,1.52674,2.74348,2.51192,2.66218,0.532436,1,0,0
3,0.0184522,0.0136069,0.0350804,0.000478406,1.61939e-10,0,0.0403054,0.0116352,16.2892,0.703961,1.39043,2.4083,2.00261,0.667536,1,1,0
5,0.0420108,0.0330607,0.103764,0.00575208,1.8763e-05,0,0.112903,0.0141069,6.48992,1.70609,2.29431,2.096,2.58,0.516,1,0,0
6,0.0551065,0.044692,0.118812,0.0145442,9.73435e-05,0,0.199965,0.0274956,10.735,1.73092,3.21763,2.49495,2.5823,0.430384,1,0,0
17,0.170663,0.143373,0.542135,1.39449,0.00505285,0,0.567231,0.00887975,11.4123,2.76555,2.82868,1.06895,3.78,0.222353,1,0,0
6,0.0788857,0.0632678,0.210306,0.0206465,0.00312043,0,0.219789,0.0182708,8.02744,2.10063,2.10936,1.63995,4.61496,0.769159,1,1,0
17,0.282219,0.23524,0.914833,2.05942,0.00425445,0,0.933474,0.0166655,2.70386,2.80218,2.59164,0.982187,5.32,0.312941,1,1,0
4,0.0377413,0.0293971,0.0855374,0.00297173,2.70488e-06,0,0.0927685,0.0156989,7.59417,1.33614,1.93208,2.23143,3.2351,0.808775,0,0,0
7,0.0522185,0.0436464,0.110467,0.0178265,0.00126994,0,0.249079,0.0303498,16.2579,2.08694,2.80281,2.06797,2.09493,0.299276,1,0,0
8,0.241827,0.196282,0.691989,0.301485,6.89912e-05,0,0.692712,0.0360515,0.426606,2.34191,2.3928,1.47704,7.06493,0.883117,1,1,0
32,0.120578,0.107552,0.366116,0.440259,0.0824284,0,0.967554,0.0296554,29.1344,2.92107,3.37747,1.08719,1.29727,0.0405396,1,1,0
4,0.0877678,0.0681822,0.201681,0.0151198,0.00114764,0,0.226085,0.0399679,5.67212,1.44281,1.79085,2.09158,7.19993,1.79998,0,1,0
7,0.105427,0.0835479,0.293302,0.0563405,0.000236363,0,0.296167,0.0187148,2.28738,2.19437,2.35463,1.61061,5.54,0.791429,1,1,0
33,0.181429,0.154454,0.614705,1.03264,0.018271,0,0.711432,0.0105012,18.6222,2.91989,3.33857,0.901164,2.13,0.0645455,0,1,0
11,0.109564,0.0904144,0.296381,1.1055,0.0129836,0,0.336978,0.0269848,22.8372,2.49305,2.72959,1.39451,2.3973,0.217936,1,1,0
20,0.336452,0.287672,1.07514,1.97756,0.0321652,0,1.32435,0.0195184,5.23651,2.8168,3.13075,1.09263,5.44486,0.272243,0,0,0
11,0.109312,0.0894403,0.29574,1.10271,0.0012313,0,0.315815,0.0270528,13.3916,2.51083,2.60081,1.325,2.39,0.217273,1,1,0
73,0.579625,0.49498,2.02368,24.0053,1.77994,0,2.15784,0.00791913,15.5185,3.05841,3.07684,0.533344,2.86989,0.0393136,1,0,0
20,0.331007,0.281301,1.02888,1.95713,0.0372034,0,1.33209,0.0203332,7.3665,2.78472,3.25013,1.16146,5.46079,0.273039,0,0,0
7,0.105372,0.0835518,0.293027,0.0538995,0.000445614,0,0.295971,0.0186907,2.27405,2.25044,2.19392,1.50098,5.52,0.788571,1,1,0
10,0.183252,0.151376,0.544926,0.254083,0.000574692,0,0.54912,0.0192979,2.1714,2.4875,2.58924,1.3655,6.92493,0.692493,0,1,0
18,0.175323,0.148095,0.553564,0.504035,0.0106466,0,0.595204,0.00903744,13.7278,2.74181,2.95407,1.10089,3.67997,0.204443,0,0,0
32,0.119642,0.10628,0.363445,0.434304,0.081375,0,0.882356,0.0275451,30.3628,2.90897,3.41534,1.06801,1.28114,0.0400355,1,1,0
5,0.0408839,0.0336611,0.0947525,0.0153982,6.87484e-05,0,0.119487,0.014415,11.9616,1.55818,2.58707,2.36732,2.55714,0.511427,1,0,0
17,0.168228,0.14148,0.531508,0.471334,0.0142947,0,0.545244,0.00837486,7.93093,2.78004,2.77943,1.05001,3.74,0.22,1,0,0
4,0.0354311,0.027454,0.08216,0.00225463,5.4967e-06,0,0.083245,0.0139008,3.12883,1.48703,1.69785,1.96175,3.11008,0.777519,1,1,0
12,0.102774,0.0836924,0.208873,0.10758,0.0208095,0,0.595863,0.0376922,17.0231,2.66366,2.26854,1.62437,1.7141,0.142842,1,0,0
9,0.287106,0.23381,0.833657,0.532091,0.000238055,0,0.834512,0.0355372,0.53302,2.44119,2.43337,1.37982,7.1,0.788889,0,1,0
36,0.206572,0.174657,0.682765,inf,0.0607363,0,1.01134,0.0232384,15.8255,2.91422,3.95063,1.02982,2.00574,0.055715,1,1,0
4,0.0264163,0.0215712,0.0583795,0.00142644,0.000239128,0,0.0716636,0.0122771,23.7949,1.57471,1.56497,1.90186,2.22982,0.557455,1,1,0
38,0.22633,0.189864,0.761391,2.07084,0.0551435,0,1.20366,0.0252089,20.5975,2.91603,4.15913,1.01736,1.98691,0.0522872,1,1,0
5,0.0602543,0.0500903,0.106412,0.00918431,0.00101479,0,0.222119,0.0321534,7.13215,2.37484,0.742874,0.719179,2.97839,0.595678,1,1,0
6,0.12539,0.101234,0.332077,0.0585933,5.7802e-05,0,0.337671,0.0284101,1.3306,2.01128,2.29969,1.78222,6.63994,1.10666,0,1,0
8,0.0641017,0.0528093,0.174929,0.0259592,0.000295855,0,0.20056,0.0111985,14.6582,2.18282,2.91131,1.81697,2.59619,0.324524,1,0,0
9,0.113662,0.092269,0.330351,0.0786671,0.00012031,0,0.332626,0.0139755,3.62038,2.45092,2.39964,1.36234,4.41,0.49,1,1,0
8,0.106464,0.0955266,0.239057,0.0686113,0.00320132,0,0.455311,0.0626969,8.12834,2.32211,2.15312,1.52023,3.28318,0.410398,1,0,0
19,0.346924,0.287964,1.02331,2.06397,0.0280224,0,1.07578,0.0305545,11.3423,2.75131,3.15498,1.20954,1.71,0.09,1,1,0
63,0.591642,0.501303,2.07665,20.3739,0.0310383,0,2.13266,0.0125592,9.12016,3.02417,3.15163,0.589135,2.9,0.0460317,1,0,0
27,0.121136,0.108518,0.362656,0.829465,0.0714872,0,0.827594,0.0290383,28.7971,2.894,3.3205,1.10772,1.55031,0.057419,1,1,0
9,0.113144,0.0929073,0.326527,0.0763426,0.00138607,0,0.339975,0.014677,7.24388,2.47605,2.29834,1.30914,4.42,0.491111,1,1,0
10,0.215941,0.179825,0.620321,0.341193,0.00259899,0,0.684514,0.0299957,3.83316,2.3719,3.07779,1.63548,6.48989,0.648989,0,1,0
12,0.208481,0.172431,0.631498,0.370102,0.00171336,0,0.649364,0.0219217,3.18812,2.61358,2.52223,1.18505,5.42995,0.452496,1,1,0
22,0.517079,0.434338,1.69252,4.84744,0.0518456,0,1.73094,0.0236139,2.82561,2.85885,2.82356,0.915774,6.39994,0.290906,1,1,0
36,0.199798,0.16945,0.658644,inf,0.0592879,0,0.988071,0.0209657,22.9828,2.91427,3.91306,1.02341,1.96004,0.0544456,1,1,0
9,0.178393,0.146599,0.508184,0.256515,0.00567531,0,0.571325,0.0256866,6.06399,2.33886,2.7803,1.60824,7.13,0.792222,1,1,0
27,0.121469,0.108529,0.362277,0.832962,0.071579,0,0.867126,0.0277009,25.8713,2.85784,3.38011,1.1295,1.55031,0.057419,1,1,0
4,0.036881,0.0285823,0.0855373,0.0024622,5.53686e-06,0,0.0865796,0.0144537,2.9009,1.49029,1.69281,1.95584,3.23997,0.809992,1,1,0
10,0.096003,0.0843836,0.250316,28.2469,0.00292568,0,0.41398,0.0244467,12.2531,2.54282,2.03947,1.38356,3.21661,0.321661,1,0,0
21,0.367902,0.309907,1.18587,2.98234,0.0139892,0,1.23866,0.0172524,3.7151,2.85753,2.90529,0.984463,6.63,0.315714,0,0,0
43,0.405225,0.345022,1.38658,6.77933,0.0953128,0,1.44664,0.00986077,12.195,2.96893,3.09936,0.704264,3.28,0.0762791,1,0,0
4,0.0486417,0.0391561,0.0807599,0.0064011,1.17555e-05,0,0.152323,0.0355512,12.2434,0.991001,2.58838,2.98903,2.6441,0.661024,0,1,0
8,0.106164,0.095654,0.235988,0.069947,0.0028417,0,0.450492,0.0629332,8.3471,2.363,2.15258,1.56143,3.27565,0.409456,1,0,0
3,0.108592,0.0723262,0.215983,0.0138974,4.24946e-11,0,0.216979,0.064852,0.595192,0.982517,1.11188,1.92583,6.82,2.27333,1,1,0
3,0.0490717,0.0328162,0.0979876,0.00254998,1.52762e-10,0,0.0984487,0.0284246,1.30924,0.98265,1.11175,1.9256,5.58,1.86,0,1,0
26,0.117697,0.104463,0.346514,0.373723,0.0677517,0,0.839067,0.0280983,29.2841,2.88403,3.24821,1.1589,1.54708,0.0595029,1,1,0
8,0.0953316,0.0783814,0.260546,0.0413455,0.00192457,0,0.345828,0.0322355,11.3264,2.55403,1.61418,1.03076,4.10793,0.513491,1,1,0
19,0.344427,0.285351,1.00429,2.03516,0.028484,0,1.05662,0.0305082,6.10003,2.71853,3.26037,1.32828,1.72,0.0905263,1,1,0
65,0.777066,0.659351,2.65269,38.4195,0.00755207,0,2.73042,0.0123154,6.25914,3.02845,3.10843,0.598676,3.54,0.0544615,1,0,0
21,0.381408,0.334294,1.17926,54.1329,0.118502,0,1.53369,0.0266087,4.74731,2.7832,3.43724,1.20149,6.51906,0.310431,0,1,0
8,0.0519119,0.0434639,0.110088,0.0127616,0.000984512,0,0.255737,0.0268762,26.3995,2.39026,2.26702,1.81755,1.79245,0.224056,1,1,0
4,0.0196684,0.0157157,0.0442426,0.00070306,8.52896e-05,0,0.0503129,0.00850662,24.8786,1.42585,1.7955,2.10737,1.68746,0.421864,1,1,0
3,0.116548,0.0776592,0.232823,0.014633,2.34762e-12,0,0.232978,0.0678291,0.209366,1.0228,1.07159,1.85605,6.82,2.27333,1,1,0
11,0.212763,0.17958,0.614408,1.36378,0.00823218,0,0.731392,0.02656,5.43848,2.45396,2.55727,1.35762,6.72,0.610909,0,1,0
65,0.77738,0.659905,2.65269,38.4514,0.00904992,0,2.72059,0.0127065,5.77638,3.03334,3.10341,0.594559,3.56,0.0547692,1,0,0
4,0.0368993,0.028807,0.0852775,0.00216839,0.000696644,0,0.0864101,0.0144245,5.82274,1.57516,1.56425,1.8119,3.23497,0.808742,1,1,0
3,0.0501156,0.0338059,0.0995921,0.0027733,4.73008e-10,0,0.101418,0.029346,2.48515,0.920412,1.17398,2.0334,5.58,1.86,0,1,0
10,0.099153,0.0886577,0.248143,28.0773,0.00349861,0,0.433766,0.0270485,11.7427,2.54693,1.92041,1.35726,3.20849,0.320849,1,0,0
12,0.102001,0.0871257,0.283128,0.0900629,0.00289341,0,0.348248,0.0246052,17.5109,2.58766,2.37566,1.15341,2.17498,0.181248,1,1,0
65,0.777207,0.659393,2.64477,38.4353,0.0100671,0,2.71814,0.012393,6.2332,3.03333,3.09981,0.599106,3.55,0.0546154,1,0,0
8,0.0634073,0.052776,0.178888,0.0236348,0.000131467,0,0.190882,0.0110412,6.84163,2.24837,2.74525,1.69717,2.60131,0.325164,1,0,0
3,0.0178004,0.0145694,0.0310619,0.000246545,5.47347e-10,0,0.0427042,0.0128142,21.4514,1.56007,0.534326,0.92548,1.68781,0.562603,1,1,0
12,0.20704,0.171452,0.631498,0.365573,0.00148183,0,0.648027,0.0204802,3.68752,2.61624,2.53057,1.18683,5.42995,0.452496,1,1,0
4,0.0477639,0.0329305,0.090175,0.00680916,0.000235403,0,0.129385,0.0344891,19.0995,0.980608,2.48423,2.89104,1.54994,0.387485,0,0,0
65,0.776614,0.658889,2.65269,38.3691,0.00954658,0,2.71345,0.0120875,6.59768,3.03369,3.10115,0.587405,3.55,0.0546154,1,0,0
43,0.406013,0.345819,1.39269,6.80736,0.00662305,0,1.44103,0.00996311,10.1655,2.97728,3.09667,0.699487,3.29,0.0765116,1,0,0
4,0.0369926,0.0286687,0.0857973,0.00244764,5.52077e-06,0,0.0868364,0.0144963,2.88419,1.49054,1.69243,1.9554,3.24997,0.812492,1,1,0
12,0.100291,0.0861707,0.277891,0.0911831,0.00365334,0,0.339175,0.0216534,20.5912,2.54661,2.55128,1.24265,2.17525,0.181271,1,1,0
63,0.589922,0.499886,2.07326,20.258,0.0218495,0,2.15838,0.0130125,11.3075,3.01873,3.17327,0.599321,2.9,0.0460317,1,0,0
9,0.114389,0.0934513,0.333787,0.0826924,0.00103239,0,0.340181,0.0144955,4.68222,2.45138,2.37201,1.34757,4.4,0.488889,1,1,0
10,0.21549,0.1795,0.614574,0.332979,0.00266525,0,0.676914,0.0290928,3.66581,2.38389,3.05894,1.62752,6.48757,0.648757,0,1,0
4,0.0455375,0.0306614,0.090175,0.00612197,4.19738e-05,0,0.114766,0.0358848,21.268,1.06585,2.3917,2.76959,1.55156,0.38789,0,0,0
17,0.172733,0.145236,0.545997,0.402757,0.0131703,0,0.571665,0.00908376,8.93825,2.79665,2.79461,1.06099,3.87577,0.227986,0,0,0
8,0.0493533,0.0413408,0.109328,0.0108695,0.00138199,0,0.234757,0.0246227,27.5542,2.41294,2.06916,1.62899,1.7961,0.224512,1,1,0
4,0.0455375,0.0306614,0.090175,0.00612197,4.19738e-05,0,0.114766,0.0358848,21.268,1.06585,2.3917,2.76959,1.55156,0.38789,0,0,0
10,0.212719,0.177386,0.614574,4.25342,0.00249959,0,0.678604,0.0301253,3.63623,2.38672,3.06173,1.62154,6.48276,0.648276,0,1,0
3,0.0158241,0.0124776,0.0294955,0.000370028,8.35738e-10,0,0.035565,0.0102667,20.9473,0.651952,1.44244,2.49838,1.68741,0.562471,1,1,0
9,0.11296,0.0919632,0.327184,0.187655,0.00225826,0,0.33369,0.0140848,5.08166,2.39751,2.48059,1.41328,4.41,0.49,1,1,0
11,0.213765,0.179322,0.617319,1.36107,0.00719136,0,0.737839,0.0291694,3.74708,2.46699,2.50695,1.33702,6.72,0.610909,0,1,0
8,0.0481554,0.0415357,0.109328,0.0101884,0.000705853,0,0.208281,0.0236181,13.273,2.4494,2.13032,1.63179,1.79447,0.224309,1,1,0
13,0.158753,0.136267,0.436361,0.301243,0.00681185,0,0.626985,0.0296684,8.8829,2.52781,3.55785,1.64296,3.97178,0.305521,0,0,0
20,0.330634,0.280502,1.0149,1.99652,0.0572078,0,1.4549,0.0279585,6.70854,2.74815,3.44467,1.23626,5.38397,0.269199,0,0,0
3,0.107945,0.0719643,0.215887,0.0116104,8.87206e-14,0,0.215893,0.0623233,0.0456616,1.05213,1.04227,1.80526,6.83,2.27667,1,1,0
27,0.13284,0.118161,0.412308,0.877972,0.0857182,0,0.923715,0.0302519,21.2723,2.9569,2.87298,1.04195,1.77727,0.0658248,0,1,0
5,0.04948,0.0393923,0.120635,0.0130914,6.03672e-05,0,0.134193,0.0178906,6.01585,1.68666,2.3439,2.1429,2.78,0.556,0,1,0
10,0.214079,0.177391,0.619664,0.385654,0.00155199,0,0.666414,0.0288923,2.20327,2.38667,3.02951,1.60522,6.48656,0.648656,0,1,0
18,0.175363,0.161937,0.511939,0.49461,0.07289,0,0.989589,0.0432018,12.6616,2.86397,2.33029,1.01242,3.1841,0.176894,1,0,0
10,0.216205,0.180886,0.619664,0.391026,0.00314574,0,0.677675,0.0301659,3.14108,2.39221,3.03448,1.61068,6.48265,0.648265,0,1,0
43,0.405425,0.345559,1.38658,6.78615,0.0108507,0,1.42192,0.00943407,7.09157,2.98555,3.07974,0.695161,3.28,0.0762791,1,0,0
10,0.21592,0.179334,0.620321,0.391691,0.00308119,0,0.686695,0.0322983,4.26044,2.38679,3.07037,1.62791,6.48201,0.648201,0,1,0
5,0.0491434,0.0398165,0.114974,0.0128581,0.000279081,0,0.13105,0.0169182,10.8746,1.67573,2.31844,2.146,2.78,0.556,0,1,0
6,0.130868,0.105819,0.342529,0.0664957,0.000249484,0,0.348932,0.0296928,1.94028,2.02946,2.26752,1.7613,6.64994,1.10832,0,1,0
21,0.367692,0.309942,1.18313,11.2631,0.0110616,0,1.22592,0.0160522,3.73289,2.85755,2.88347,0.976511,6.62,0.315238,0,0,0
63,0.691479,0.590972,2.36308,28.4543,0.00295467,0,2.403,0.00753324,5.16661,3.04,3.02566,0.553618,3.85,0.0611111,1,0,0
43,0.405383,0.345424,1.38658,6.78452,0.0276963,0,1.4449,0.00911017,11.5487,2.98699,3.06469,0.691344,3.28,0.0762791,1,0,0
9,0.111543,0.0916488,0.323631,0.079161,0.00646975,0,0.331727,0.0142093,4.13516,2.47594,2.41241,1.37348,4.4,0.488889,1,1,0
28,0.438755,0.372892,1.44152,4.73955,0.0243343,0,1.45802,0.0128249,3.32798,2.90894,2.93784,0.831636,4.98995,0.178213,1,1,0
